trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
241,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
242,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
243,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
244,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
245,11,8,3,4,0.0,0.0,0.0,0.0,0.25,0.25,0.33333333333333337,0.5,0.5277777777777778,0.25,0.25,0.33333333333333326,0.7570234466781739,021 | 021-001 | 021-001-014 | 021-001-014-016 | 021-001-014-016-008 | 021-001-014-016-008-001 | 021-001-014-016-008-001-014 | 021-001-014-016-008-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 006,005 -> 006 -> 022,014 -> 002 -> 006 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> Payment_Handled
246,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
247,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
248,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
249,8,1,7,5,0.0,0.0,0.0,0.0,0.4285714285714286,0.4285714285714286,0.6,0.5714285714285714,0.6761904761904761,0.4285714285714286,0.2857142857142857,0.6,0.6811403372894902,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
250,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
251,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
252,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005 | 021-001-004-002-005-006 | 021-001-004-002-005-006-022,000,000,000,000,<P>,<P>
253,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
254,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
255,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
256,6,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.75,021 | 021-001 | 021-001-002 | 021-001-002-005,006 -> 022,014 -> 006,006 -> 022,014 -> 006,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> Payment_Handled
257,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
258,10,7,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.48860840553061446,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-002,005 -> 006 -> 022,014 -> 002,005 -> 006 -> 022,014 -> 002,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR
259,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
260,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
261,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
262,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
263,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
264,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
265,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
266,11,4,7,5,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.8,0.6428571428571429,0.7904761904761904,0.5714285714285714,0.5714285714285714,0.8,0.7986019700419453,021 | 021-001 | 021-001-013 | 021-001-013-008,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
267,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
268,5,4,1,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,1.0,0.2,0.0,0.19999999999999996,0.19999999999999996,1.0,0.34348287440371195,021 | 021-001 | 021-001-013 | 021-001-013-008,022,002 -> 002 -> 005 -> 006 -> 022,022,002 -> 002 -> 005 -> 006 -> 022,<E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
269,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
270,5,2,3,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333337,0.4,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333326,0.6964410634367098,021 | 021-001,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
271,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
272,15,1,14,5,0.0,0.0,0.0,0.0,0.2142857142857143,0.2142857142857143,0.6,0.2857142857142857,0.0,0.2142857142857143,0.1428571428571429,0.6,0.5732635252260223,021,001 -> 014 -> 015 -> 007 -> 008 -> 001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 007 -> 008 -> 001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> REJECTED_by_SUPERVISOR -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
273,6,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.48860840553061446,021 | 021-001 | 021-001-002,005 -> 006 -> 022,014 -> 002,005 -> 006 -> 022,014 -> 002,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR
274,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
275,6,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.48860840553061446,021 | 021-001 | 021-001-002,005 -> 006 -> 022,014 -> 002,005 -> 006 -> 022,014 -> 002,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR
276,6,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006,022,022,022,022,<E>,<E>
277,5,1,4,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.25,0.5,0.4833333333333334,0.19999999999999996,0.19999999999999996,0.25,0.6505228829360992,021,001 -> 013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
278,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006 | 021-001-002-005-006-022,000,000,000,000,<P>,<P>
279,13,5,8,5,0.0,0.0,0.0,0.0,0.25,0.25,0.4,0.4375,0.5499999999999999,0.375,0.25,0.6,0.6767139211928546,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-007,008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E> -> <E>
280,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
281,6,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006,022,022,022,022,<E>,<E>
282,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
283,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
284,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
285,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
286,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
287,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
288,8,4,4,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.5,0.7,0.8049999999999999,0.6,0.4,0.75,0.8769556609382364,021 | 021-001 | 021-001-014 | 021-001-014-015,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E> -> <E>
289,6,2,4,5,0.2,0.2,0.6,0.3,0.6,0.6,0.75,0.7,0.8049999999999999,0.6,0.4,0.75,0.8447863087818965,021 | 021-001,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
290,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
291,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
292,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
293,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
294,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
295,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
296,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
297,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
